CustomerID,Country,Region,State,City,PostalCode,PostID
AG-10390,United States,East,Ohio,Cincinnati,45231,A00123
EL-13735,United States,Central,Missouri,Jefferson City,65109,A01632
JJ-15445,United States,West,California,Los Angeles,90004,A02297
JH-15430,United States,South,North Carolina,Burlington,27217,A02269
RD-19660,United States,Central,Missouri,Saint Peters,63376,A03910
MO-17500,United States,East,New York,New York City,10035,A03261
NS-18640,United States,Central,Illinois,Chicago,60610,A03545
SN-20710,United States,Central,Illinois,Rockford,61107,A04365
ZC-21910,United States,South,Florida,Miami,33142,A04902
LC-16885,United States,West,California,San Francisco,94109,A02801
DG-13300,United States,East,Pennsylvania,Philadelphia,19134,A01224
NF-18595,United States,East,New York,New York City,10009,A03462
BP-11185,United States,West,California,San Diego,92037,A00620
MG-17650,United States,East,Pennsylvania,Philadelphia,19143,A03107
JD-16060,United States,Central,Texas,Houston,77095,A02154
TS-21160,United States,East,Ohio,Toledo,43615,A04714
BD-11620,United States,West,California,San Francisco,94122,A00441
CM-12160,United States,Central,Texas,Brownsville,78521,A00943
RB-19795,United States,East,Pennsylvania,Philadelphia,19143,A03875
SN-20560,United States,West,California,Los Angeles,90008,A04354
EH-14005,United States,West,Colorado,Denver,80219,A01595
FO-14305,United States,East,New York,New York City,10035,A01788
MS-17710,United States,West,Arizona,Mesa,85204,A03320
CC-12100,United States,Central,Indiana,Columbus,47201,A00769
DW-13540,United States,West,Washington,Seattle,98105,A01462
BT-11395,United States,Central,Michigan,Detroit,48227,A00668
KD-16270,United States,East,New York,Yonkers,10701,A02591
LC-16870,United States,Central,Iowa,Des Moines,50315,A02787
CY-12745,United States,West,California,Oakland,94601,A01107
LW-16990,United States,South,North Carolina,Monroe,28110,A02955
NP-18325,United States,West,California,San Diego,92105,A03512
BT-11485,United States,East,Maryland,Clinton,20735,A00677
PS-19045,United States,South,North Carolina,Charlotte,28205,A03757
NS-18640,United States,West,California,Los Angeles,90049,A03549
PV-18985,United States,West,California,San Francisco,94122,A03772
RP-19390,United States,Central,Texas,Houston,77041,A04025
NM-18520,United States,West,California,Riverside,92503,A03507
EH-13945,United States,Central,Texas,Houston,77041,A01582
RA-19915,United States,West,California,Encinitas,92024,A03818
DL-13495,United States,West,California,San Francisco,94110,A01328
CS-12355,United States,South,Georgia,Roswell,30076,A01052
HL-15040,United States,South,Arkansas,Jonesboro,72401,A02011
PA-19060,United States,Central,Indiana,Richmond,47374,A03588
BD-11605,United States,South,Virginia,Springfield,22153,A00436
GG-14650,United States,West,California,Antioch,94509,A01840
JS-15940,United States,East,Pennsylvania,Philadelphia,19134,A02505
LR-16915,United States,South,Florida,Homestead,33030,A02898
FH-14275,United States,Central,Indiana,La Porte,46350,A01736
AP-10915,United States,West,California,Los Angeles,90045,A00277
NC-18340,United States,Central,Michigan,Lansing,48911,A03413
CB-12535,United States,East,Ohio,Cuyahoga Falls,44221,A00763
KL-16555,United States,West,Nevada,Reno,89502,A02671
PS-19045,United States,South,Virginia,Harrisonburg,22801,A03758
GB-14530,United States,West,California,Los Angeles,90004,A01826
AA-10315,United States,Central,Minnesota,Minneapolis,55407,A00001
LT-16765,United States,West,California,Escondido,92025,A02938
AP-10720,United States,East,New York,New York City,10035,A00270
PM-18940,United States,Central,Michigan,Jackson,49201,A03682
KC-16540,United States,West,Washington,Seattle,98115,A02582
DL-13315,United States,East,New York,New York City,10035,A01315
SW-20275,United States,Central,Michigan,Royal Oak,48073,A04506
AA-10375,United States,West,California,Los Angeles,90008,A00008
LT-17110,United States,Central,Illinois,Bloomington,61701,A02941
DP-13105,United States,East,New York,New York City,10035,A01391
AB-10060,United States,East,New Hampshire,Concord,3301,A00028
AT-10435,United States,West,California,Los Angeles,90004,A00353
JE-15745,United States,East,Maryland,Rockville,20852,A02198
CA-12055,United States,Central,Texas,Houston,77070,A00720
DB-13060,United States,East,New Jersey,Lakewood,8701,A01135
RB-19570,United States,South,North Carolina,Jacksonville,28540,A03857
HR-14830,United States,West,Washington,Seattle,98103,A02048
BT-11530,United States,West,California,Los Angeles,90036,A00680
NG-18355,United States,South,Florida,Coral Springs,33065,A03465
ZC-21910,United States,Central,Texas,Houston,77041,A04899
LS-16945,United States,West,Colorado,Denver,80219,A02909
LH-16750,United States,South,North Carolina,Charlotte,28205,A02848
SW-20755,United States,East,New York,New York City,10009,A04519
SP-20620,United States,East,Pennsylvania,Philadelphia,19134,A04384
BF-11170,United States,West,California,Los Angeles,90036,A00502
BM-11140,United States,East,New York,New York City,10024,A00548
ZC-21910,United States,West,California,Los Angeles,90045,A04901
KT-16480,United States,East,New York,Buffalo,14215,A02743
BG-11695,United States,East,Ohio,Cincinnati,45231,A00522
PG-18820,United States,South,Florida,Boynton Beach,33437,A03628
GM-14680,United States,West,Washington,Seattle,98105,A01900
MO-17800,United States,East,New York,New York City,10024,A03266
PG-18820,United States,East,New York,New York City,10009,A03633
EJ-14155,United States,South,Mississippi,Gulfport,39503,A01623
NP-18700,United States,West,California,Fresno,93727,A03529
DJ-13630,United States,East,New York,New York City,10009,A01248
IM-15070,United States,Central,Wisconsin,Milwaukee,53209,A02076
MH-18115,United States,East,Pennsylvania,Chester,19013,A03167
RB-19795,United States,South,North Carolina,Charlotte,28205,A03869
JR-15700,United States,South,Florida,Jacksonville,32216,A02482
SM-20950,United States,South,North Carolina,Greenville,27834,A04344
CS-12355,United States,East,New York,Long Beach,11561,A01049
CC-12220,United States,Central,Indiana,La Porte,46350,A00784
PF-19225,United States,West,California,San Francisco,94122,A03626
JC-16105,United States,West,California,Los Angeles,90045,A02130
BG-11695,United States,West,Colorado,Louisville,80027,A00524
DC-12850,United States,South,Alabama,Florence,35630,A01195
SP-20545,United States,Central,Illinois,Chicago,60623,A04372
MS-17710,United States,Central,Texas,Fort Worth,76106,A03318
BD-11770,United States,Central,Texas,Houston,77070,A00453
KC-16255,United States,South,Georgia,Macon,31204,A02575
TR-21325,United States,Central,Iowa,Cedar Rapids,52402,A04705
SA-20830,United States,South,Florida,Jacksonville,32216,A04090
KW-16435,United States,Central,Texas,Austin,78745,A02753
GM-14500,United States,East,Rhode Island,Providence,2908,A01893
AD-10180,United States,East,New York,New York City,10035,A00093
TB-21355,United States,East,New York,New York City,10009,A04563
CC-12430,United States,West,California,San Francisco,94122,A00807
PF-19165,United States,West,California,San Diego,92105,A03620
JH-16180,United States,West,Colorado,Pueblo,81001,A02295
EB-13975,United States,West,California,Fairfield,94533,A01538
QJ-19255,United States,Central,Minnesota,Saint Paul,55106,A03795
AA-10315,United States,West,California,San Francisco,94109,A00004
LC-17140,United States,South,Virginia,Springfield,22153,A02829
TC-21535,United States,South,Virginia,Arlington,22204,A04619
CS-12460,United States,South,Georgia,Columbus,31907,A01063
BM-11785,United States,Central,Texas,Houston,77036,A00571
RC-19825,United States,West,California,Pasadena,91104,A03882
FM-14380,United States,East,Massachusetts,Lawrence,1841,A01778
PK-19075,United States,East,Ohio,Columbus,43229,A03667
HG-14965,United States,West,California,Los Angeles,90032,A01983
HA-14920,United States,East,Pennsylvania,Philadelphia,19120,A01956
LW-16825,United States,South,Florida,Deltona,32725,A02950
MC-17575,United States,East,Ohio,Cincinnati,45231,A03014
LP-17095,United States,South,Kentucky,Murray,42071,A02894
EB-14170,United States,South,North Carolina,Wilmington,28403,A01551
GZ-14545,United States,East,Massachusetts,Lawrence,1841,A01941
LE-16810,United States,Central,Illinois,Chicago,60653,A02836
AD-10180,United States,East,Pennsylvania,Philadelphia,19120,A00094
CP-12085,United States,East,Connecticut,Norwich,6360,A00980
FG-14260,United States,West,California,San Francisco,94110,A01731
LD-17005,United States,West,California,San Francisco,94109,A02833
AB-10255,United States,East,Ohio,Lorain,44052,A00060
MN-17935,United States,Central,Texas,Dallas,75220,A03254
HP-14815,United States,West,California,Los Angeles,90049,A02033
JR-15670,United States,East,Connecticut,Middletown,6457,A02481
JF-15190,United States,West,California,Los Angeles,90008,A02206
CM-12115,United States,East,New York,New York City,10011,A00939
AS-10045,United States,South,North Carolina,Jacksonville,28540,A00312
KB-16315,United States,East,New York,Freeport,11520,A02544
BN-11515,United States,Central,Minnesota,Lakeville,55044,A00580
BP-11290,United States,Central,Illinois,Evanston,60201,A00630
AS-10045,United States,South,Virginia,Arlington,22204,A00310
LW-16990,United States,West,California,San Francisco,94109,A02956
DC-12850,United States,Central,Texas,Houston,77036,A01196
ND-18370,United States,South,Kentucky,Louisville,40214,A03437
LB-16735,United States,Central,Texas,Fort Worth,76106,A02773
KT-16465,United States,West,California,Los Angeles,90049,A02740
HM-14860,United States,East,Pennsylvania,Philadelphia,19120,A02023
AB-10600,United States,West,Arizona,Tucson,85705,A00070
SZ-20035,United States,West,California,Pico Rivera,90660,A04528
JR-15670,United States,West,Colorado,Colorado Springs,80906,A02480
MG-17890,United States,East,Maryland,Clinton,20735,A03122
KM-16720,United States,West,California,Vallejo,94591,A02710
CA-12265,United States,West,Utah,Provo,84604,A00727
VD-21670,United States,West,Utah,Pleasant Grove,84062,A04803
JK-16120,United States,Central,Illinois,Aurora,60505,A02346
PP-18955,United States,South,Georgia,Smyrna,30080,A03736
YS-21880,United States,South,North Carolina,Burlington,27217,A04885
CK-12760,United States,Central,Illinois,Aurora,60505,A00902
NC-18340,United States,East,New York,New York City,10035,A03414
KM-16375,United States,South,Virginia,Salem,24153,A02695
GM-14455,United States,East,Ohio,Columbus,43229,A01882
SD-20485,United States,East,Pennsylvania,Philadelphia,19143,A04216
KD-16270,United States,East,New York,New York City,10024,A02589
AB-10105,United States,West,Arizona,Phoenix,85023,A00043
SZ-20035,United States,Central,Texas,Grand Prairie,75051,A04523
JD-15895,United States,East,New York,New York City,10035,A02144
HA-14905,United States,East,New York,New York City,10024,A01948
BT-11305,United States,West,California,Costa Mesa,92627,A00662
SV-20815,United States,Central,Texas,Houston,77041,A04484
RW-19540,United States,West,Arizona,Mesa,85204,A04069
DK-12835,United States,West,California,Salinas,93905,A01259
LT-17110,United States,East,Ohio,Columbus,43229,A02942
IM-15070,United States,South,Alabama,Florence,35630,A02075
FP-14320,United States,West,Washington,Seattle,98105,A01798
ST-20530,United States,East,Ohio,Parma,44134,A04455
JE-15745,United States,Central,Texas,Amarillo,79109,A02188
BD-11320,United States,East,Rhode Island,Providence,2908,A00416
MM-17920,United States,West,California,San Francisco,94110,A03234
PW-19030,United States,South,Kentucky,Richmond,40475,A03778
SC-20440,United States,West,Colorado,Aurora,80013,A04161
KL-16645,United States,Central,Illinois,Chicago,60623,A02674
SD-20485,United States,Central,Illinois,Chicago,60653,A04211
TS-21160,United States,East,Pennsylvania,Philadelphia,19134,A04712
JB-15400,United States,West,California,Los Angeles,90008,A02092
TS-21085,United States,West,Arizona,Phoenix,85023,A04710
MC-17425,United States,South,Alabama,Mobile,36608,A03010
ME-17320,United States,South,Georgia,Columbus,31907,A03072
SC-20440,United States,East,Massachusetts,New Bedford,2740,A04164
NH-18610,United States,Central,Texas,Irving,75061,A03477
AA-10480,United States,East,Connecticut,Middletown,6457,A00017
LC-17140,United States,West,Washington,Seattle,98103,A02828
MB-18085,United States,East,New Jersey,Vineland,8360,A03000
LC-16930,United States,Central,Texas,Pasadena,77506,A02806
KD-16495,United States,East,New York,New York City,10009,A02604
MB-17305,United States,West,Arizona,Glendale,85301,A02988
TH-21550,United States,South,Florida,Jacksonville,32216,A04665
DK-12835,United States,Central,Michigan,Detroit,48234,A01251
ON-18715,United States,East,Pennsylvania,Philadelphia,19120,A03576
KN-16390,United States,West,California,Los Angeles,90004,A02714
NM-18520,United States,Central,Texas,Houston,77036,A03502
NP-18685,United States,East,New York,Niagara Falls,14304,A03522
CG-12040,United States,East,New York,New York City,10024,A00857
CS-12505,United States,South,North Carolina,Thomasville,27360,A01074
KD-16345,United States,West,California,Westminster,92683,A02597
MK-18160,United States,West,California,San Francisco,94122,A03193
DW-13540,United States,South,Tennessee,Jackson,38301,A01460
CP-12340,United States,West,Washington,Seattle,98115,A00989
MS-17770,United States,East,New York,New York City,10035,A03324
CM-12655,United States,West,California,Los Angeles,90008,A00968
Co-12640,United States,East,Pennsylvania,Philadelphia,19143,A01113
DL-13495,United States,East,New York,New York City,10024,A01326
TS-21370,United States,East,New York,New York City,10035,A04731
JW-15220,United States,West,Washington,Vancouver,98661,A02517
RF-19840,United States,South,Georgia,Columbus,31907,A03965
JD-15790,United States,Central,Texas,Coppell,75019,A02134
NK-18490,United States,West,California,San Francisco,94122,A03486
NG-18430,United States,Central,Texas,Austin,78745,A03470
AT-10435,United States,West,California,Los Angeles,90045,A00354
PC-19000,United States,West,California,Los Angeles,90004,A03611
AR-10540,United States,East,New York,New York City,10024,A00297
CS-12505,United States,South,Georgia,Columbus,31907,A01069
LS-16975,United States,Central,Nebraska,Omaha,68104,A02921
JM-15535,United States,West,California,Los Angeles,90036,A02407
NH-18610,United States,West,California,Pomona,91767,A03480
RA-19915,United States,Central,Texas,Dallas,75220,A03816
AI-10855,United States,East,Pennsylvania,Philadelphia,19120,A00223
MC-17845,United States,West,Nevada,North Las Vegas,89031,A03043
