,SalesID,OrderID,ProductID,Sales,Quantity,Discount,Profit
325,SSS00325,CA-2017-153339,FUR-FU-10001967,15.992,1,0.2,0.9995
326,SSS00326,US-2016-141544,TEC-PH-10003645,290.898,3,0.4,-67.8762
327,SSS00327,US-2016-141544,OFF-ST-10000675,54.224,2,0.2,3.389
328,SSS00328,US-2016-141544,FUR-CH-10003312,786.744,4,0.3,-258.5016
329,SSS00329,US-2016-141544,OFF-LA-10001074,100.24,10,0.2,33.831
330,SSS00330,US-2016-141544,OFF-BI-10001524,37.764,6,0.7,-27.6936
331,SSS00331,US-2016-150147,TEC-PH-10004614,82.8,2,0.4,-20.7
332,SSS00332,US-2016-150147,OFF-BI-10001153,20.724,2,0.7,-13.816
333,SSS00333,US-2016-150147,OFF-BI-10001982,4.896,3,0.7,-3.4272
334,SSS00334,CA-2015-137946,OFF-BI-10001922,4.752,1,0.2,1.6038
335,SSS00335,CA-2015-137946,TEC-CO-10001449,959.984,2,0.2,335.9944
336,SSS00336,CA-2015-137946,OFF-BI-10004140,14.368,4,0.2,4.49
337,SSS00337,CA-2014-129924,OFF-BI-10003314,7.712,2,0.2,2.7956
338,SSS00338,CA-2014-129924,FUR-TA-10004575,698.352,3,0.2,-17.4588
339,SSS00339,CA-2015-128167,OFF-FA-10000490,4.96,4,0.0,2.3312
340,SSS00340,CA-2014-122336,OFF-AR-10000122,17.856,4,0.2,1.116
341,SSS00341,CA-2014-122336,OFF-BI-10003656,509.97,10,0.7,-407.976
342,SSS00342,CA-2014-122336,OFF-FA-10002780,30.992,13,0.2,10.0724
343,SSS00343,CA-2014-122336,TEC-PH-10000702,71.928,12,0.4,8.3916
344,SSS00344,US-2015-120712,OFF-ST-10000107,88.8,4,0.2,-2.22
345,SSS00345,CA-2017-169901,TEC-PH-10002293,47.976,3,0.2,4.7976
346,SSS00346,CA-2017-134306,OFF-AR-10004027,7.56,3,0.0,3.0996
347,SSS00347,CA-2017-134306,OFF-PA-10000249,24.56,2,0.0,11.5432
348,SSS00348,CA-2017-134306,OFF-AR-10001374,12.96,2,0.0,4.1472
349,SSS00349,CA-2016-129714,TEC-AC-10000290,6.79,1,0.0,2.3086
350,SSS00350,CA-2016-129714,OFF-PA-10001970,24.56,2,0.0,11.5432
351,SSS00351,CA-2016-129714,OFF-BI-10002160,3.048,1,0.2,1.0668
352,SSS00352,CA-2016-129714,OFF-PA-10001970,49.12,4,0.0,23.0864
353,SSS00353,CA-2016-129714,OFF-BI-10004995,4355.168,4,0.2,1415.4296
354,SSS00354,CA-2016-138520,FUR-BO-10002268,388.704,6,0.2,-4.8588
355,SSS00355,CA-2016-138520,OFF-EN-10001137,8.26,2,0.0,3.7996
356,SSS00356,CA-2016-138520,OFF-AR-10002399,17.04,4,0.0,6.9864
357,SSS00357,CA-2016-138520,OFF-PA-10002713,34.4,5,0.0,15.824
358,SSS00358,CA-2016-130001,OFF-PA-10002666,36.24,5,0.2,11.325
359,SSS00359,CA-2017-155698,OFF-AP-10001124,647.84,8,0.0,168.4384
360,SSS00360,CA-2017-155698,OFF-LA-10001158,20.7,2,0.0,9.936
361,SSS00361,CA-2017-144904,OFF-LA-10001158,20.7,2,0.0,9.936
362,SSS00362,CA-2017-144904,FUR-CH-10000785,488.646,3,0.1,86.8704
363,SSS00363,CA-2017-144904,OFF-AR-10003732,5.56,2,0.0,1.4456
364,SSS00364,CA-2017-144904,FUR-FU-10000023,47.12,8,0.0,20.7328
365,SSS00365,CA-2014-123344,OFF-ST-10001713,211.96,4,0.0,8.4784
366,SSS00366,CA-2016-155516,OFF-BI-10002412,23.2,4,0.0,10.44
367,SSS00367,CA-2016-155516,OFF-SU-10001225,7.36,2,0.0,0.1472
368,SSS00368,CA-2016-155516,OFF-ST-10002406,104.79,7,0.0,29.3412
369,SSS00369,CA-2016-155516,FUR-BO-10002545,1043.92,4,0.0,271.4192
370,SSS00370,CA-2017-104745,OFF-PA-10002036,25.92,5,0.2,9.396
371,SSS00371,CA-2017-104745,OFF-ST-10002205,53.424,3,0.2,4.6746
372,SSS00372,US-2014-119137,OFF-BI-10001982,8.16,5,0.7,-5.712
373,SSS00373,US-2014-119137,TEC-AC-10003911,1023.936,8,0.2,179.1888
374,SSS00374,US-2014-119137,OFF-AR-10000658,9.24,1,0.2,0.924
375,SSS00375,US-2014-119137,TEC-AC-10002076,479.04,10,0.2,-29.94
376,SSS00376,US-2016-134656,OFF-PA-10003039,99.136,4,0.2,30.98
377,SSS00377,US-2017-134481,FUR-TA-10004915,1488.424,7,0.3,-297.6848
378,SSS00378,CA-2015-130792,OFF-AP-10000696,8.652,3,0.8,-20.3322
379,SSS00379,CA-2015-130792,OFF-ST-10003327,23.832,3,0.2,2.6811
380,SSS00380,CA-2015-130792,OFF-BI-10000309,12.176,4,0.8,-18.8728
381,SSS00381,CA-2016-134775,OFF-PA-10004734,50.96,7,0.0,25.48
382,SSS00382,CA-2016-134775,OFF-BI-10002225,49.536,3,0.2,17.3376
383,SSS00383,CA-2015-125395,TEC-AC-10004708,41.9,2,0.0,8.799
384,SSS00384,US-2015-168935,FUR-TA-10000617,375.4575,3,0.45,-157.0095
385,SSS00385,US-2015-168935,TEC-AC-10002335,83.976,3,0.2,-1.0497
386,SSS00386,CA-2015-122756,TEC-MA-10001681,482.34,4,0.7,-337.638
387,SSS00387,CA-2015-122756,FUR-FU-10001935,2.96,1,0.2,0.777
388,SSS00388,CA-2014-115973,OFF-AR-10004757,2.624,1,0.2,0.4264
389,SSS00389,CA-2017-101798,OFF-BI-10000050,23.36,4,0.2,7.884
390,SSS00390,CA-2017-101798,TEC-AC-10001998,39.98,2,0.0,13.5932
391,SSS00391,US-2014-135972,TEC-PH-10003012,246.384,2,0.2,27.7182
392,SSS00392,US-2014-135972,TEC-CO-10002313,1799.97,3,0.0,701.9883
393,SSS00393,US-2014-134971,OFF-BI-10003982,12.462,3,0.8,-20.5623
394,SSS00394,CA-2017-102946,OFF-BI-10004492,75.792,3,0.2,25.5798
395,SSS00395,CA-2017-165603,OFF-ST-10000798,49.96,2,0.0,9.4924
396,SSS00396,CA-2017-165603,OFF-PA-10002552,12.96,2,0.0,6.2208
397,SSS00397,CA-2015-122259,OFF-SU-10002573,70.12,4,0.0,21.036
398,SSS00398,CA-2016-108987,OFF-ST-10001580,35.952,3,0.2,3.5952
399,SSS00399,CA-2016-108987,FUR-BO-10004834,2396.2656,4,0.32,-317.1528
400,SSS00400,CA-2016-108987,OFF-ST-10000934,131.136,4,0.2,-32.784
401,SSS00401,CA-2016-108987,TEC-AC-10000158,57.584,2,0.2,0.7198
402,SSS00402,CA-2014-113166,OFF-PA-10001947,9.568,2,0.2,3.4684
403,SSS00403,CA-2014-155208,OFF-AR-10003478,39.072,6,0.2,9.768
404,SSS00404,CA-2017-117933,OFF-AP-10004249,35.91,3,0.0,9.6957
405,SSS00405,CA-2017-117457,TEC-AC-10000158,179.95,5,0.0,37.7895
406,SSS00406,CA-2017-117457,TEC-CO-10004115,1199.976,3,0.2,434.9913
407,SSS00407,CA-2017-117457,OFF-PA-10003724,27.15,5,0.0,13.3035
408,SSS00408,CA-2017-117457,FUR-TA-10002041,1004.024,7,0.2,-112.9527
409,SSS00409,CA-2017-117457,OFF-PA-10002893,9.68,1,0.0,4.6464
410,SSS00410,CA-2017-117457,OFF-LA-10003766,28.35,9,0.0,13.608
411,SSS00411,CA-2017-117457,OFF-PA-10001970,55.98,1,0.0,27.4302
412,SSS00412,CA-2017-117457,FUR-BO-10001972,1336.829,13,0.15,31.4548
413,SSS00413,CA-2017-117457,FUR-CH-10003956,113.568,2,0.2,-18.4548
414,SSS00414,CA-2017-142636,OFF-PA-10000157,139.86,7,0.0,65.7342
415,SSS00415,CA-2017-142636,FUR-CH-10001891,307.136,4,0.2,26.8744
416,SSS00416,CA-2017-122105,OFF-AR-10004344,95.92,8,0.0,25.8984
417,SSS00417,CA-2016-148796,FUR-CH-10004886,383.8,5,0.2,38.38
418,SSS00418,CA-2017-154816,OFF-PA-10003845,5.78,1,0.0,2.8322
419,SSS00419,CA-2017-110478,OFF-AR-10001573,9.32,4,0.0,2.7028
420,SSS00420,CA-2017-110478,OFF-EN-10000483,15.25,1,0.0,7.015
421,SSS00421,CA-2014-142048,TEC-AC-10004114,196.752,6,0.2,56.5662
422,SSS00422,CA-2017-125388,FUR-FU-10004712,56.56,4,0.0,14.7056
423,SSS00423,CA-2017-125388,OFF-ST-10000918,32.7,3,0.0,8.502
424,SSS00424,CA-2017-155705,FUR-CH-10000015,866.4,4,0.0,225.264
425,SSS00425,CA-2017-149160,FUR-FU-10003347,28.4,2,0.0,11.076
426,SSS00426,CA-2017-149160,OFF-BI-10001543,287.92,8,0.0,138.2016
427,SSS00427,CA-2014-101476,TEC-MA-10000029,69.99,1,0.0,30.0957
428,SSS00428,CA-2017-152275,OFF-AR-10000369,6.672,6,0.2,0.5004
429,SSS00429,US-2016-123750,OFF-BI-10004584,189.588,2,0.7,-145.3508
430,SSS00430,US-2016-123750,TEC-AC-10004659,408.744,7,0.2,76.6395
431,SSS00431,US-2016-123750,TEC-AC-10004659,291.96,5,0.2,54.7425
432,SSS00432,US-2016-123750,OFF-ST-10000617,4.768,2,0.2,-0.7748
433,SSS00433,CA-2016-127369,OFF-ST-10003306,714.3,5,0.0,207.147
434,SSS00434,US-2014-150574,OFF-BI-10000773,4.812,2,0.7,-3.6892
435,SSS00435,US-2014-150574,TEC-AC-10002600,247.8,5,0.2,-18.585
436,SSS00436,CA-2016-147375,TEC-MA-10002937,1007.979,3,0.3,43.1991
437,SSS00437,CA-2016-147375,OFF-PA-10001970,313.488,7,0.2,113.6394
438,SSS00438,CA-2017-130043,OFF-PA-10002230,31.872,8,0.2,11.5536
439,SSS00439,CA-2017-157252,FUR-CH-10003396,207.846,3,0.1,2.3094
440,SSS00440,CA-2016-115756,FUR-FU-10000246,12.22,1,0.0,3.666
441,SSS00441,CA-2016-115756,OFF-ST-10000060,194.94,3,0.0,23.3928
442,SSS00442,CA-2016-115756,OFF-ST-10003058,70.95,3,0.0,20.5755
443,SSS00443,CA-2016-115756,OFF-PA-10002222,91.36,4,0.0,42.0256
444,SSS00444,CA-2016-115756,FUR-CH-10002372,242.94,3,0.0,29.1528
445,SSS00445,CA-2016-115756,OFF-LA-10001317,22.05,7,0.0,10.584
446,SSS00446,CA-2017-154214,FUR-FU-10000206,2.91,1,0.0,1.3677
447,SSS00447,CA-2016-166674,OFF-AR-10000588,59.52,3,0.0,15.4752
448,SSS00448,CA-2016-166674,OFF-ST-10001469,161.94,3,0.0,9.7164
449,SSS00449,CA-2016-166674,OFF-AR-10001953,263.88,6,0.0,71.2476
450,SSS00450,CA-2016-166674,OFF-AR-10003156,30.48,3,0.0,7.9248
451,SSS00451,CA-2016-166674,OFF-AR-10004974,9.84,3,0.0,2.8536
452,SSS00452,CA-2016-166674,TEC-PH-10002365,35.12,4,0.0,9.1312
453,SSS00453,CA-2017-147277,FUR-TA-10001539,284.364,2,0.4,-75.8304
454,SSS00454,CA-2017-147277,OFF-ST-10000142,665.408,2,0.2,66.5408
455,SSS00455,CA-2016-100153,TEC-AC-10001772,63.88,4,0.0,24.9132
456,SSS00456,US-2014-110674,FUR-CH-10000225,129.568,2,0.2,-24.294
457,SSS00457,US-2016-157945,FUR-CH-10002331,747.558,3,0.3,-96.1146
458,SSS00458,US-2016-157945,OFF-EN-10001415,8.928,2,0.2,3.348
459,SSS00459,CA-2015-109638,OFF-AP-10002472,103.92,4,0.0,36.372
460,SSS00460,CA-2015-109638,TEC-AC-10004571,899.91,9,0.0,377.9622
461,SSS00461,CA-2015-109638,OFF-BI-10001098,51.312,3,0.2,18.6006
462,SSS00462,CA-2016-109869,FUR-FU-10000023,23.56,5,0.2,7.068
463,SSS00463,CA-2016-109869,FUR-TA-10001889,1272.63,6,0.5,-814.4832
464,SSS00464,CA-2016-109869,OFF-BI-10000315,28.485,5,0.7,-20.889
465,SSS00465,CA-2016-109869,OFF-SU-10003505,185.376,2,0.2,-34.758
466,SSS00466,CA-2016-109869,OFF-AP-10002578,78.272,2,0.2,5.8704
467,SSS00467,US-2015-101399,FUR-FU-10002918,254.744,7,0.6,-312.0614
468,SSS00468,CA-2017-154907,FUR-BO-10002824,205.3328,2,0.32,-36.2352
469,SSS00469,US-2016-100419,OFF-BI-10002194,4.788,3,0.8,-7.9002
470,SSS00470,CA-2015-154144,OFF-PA-10004071,55.48,1,0.0,26.6304
471,SSS00471,CA-2014-144666,OFF-ST-10002743,340.92,3,0.0,3.4092
472,SSS00472,CA-2014-144666,FUR-BO-10001601,222.666,2,0.15,10.4784
473,SSS00473,CA-2014-144666,TEC-PH-10002680,703.968,4,0.2,87.996
474,SSS00474,CA-2014-144666,OFF-ST-10001321,92.52,6,0.0,24.9804
475,SSS00475,CA-2014-144666,OFF-PA-10001509,62.65,7,0.0,28.819
476,SSS00476,CA-2014-144666,OFF-PA-10003465,94.85,5,0.0,45.528
477,SSS00477,CA-2016-103891,TEC-PH-10000149,95.76,6,0.2,7.182
478,SSS00478,CA-2016-152632,FUR-FU-10002671,40.2,3,0.0,19.296
479,SSS00479,CA-2016-100790,OFF-AR-10003045,14.7,5,0.0,6.615
480,SSS00480,CA-2016-100790,OFF-ST-10000689,704.25,5,0.0,84.51
481,SSS00481,CA-2014-134677,TEC-AC-10001445,9.09,3,0.0,1.9089
482,SSS00482,CA-2014-127691,OFF-AR-10002053,5.96,2,0.0,1.6688
483,SSS00483,CA-2014-127691,TEC-AC-10002567,159.98,2,0.0,57.5928
484,SSS00484,CA-2017-140963,OFF-LA-10003923,29.6,2,0.0,14.8
485,SSS00485,CA-2017-140963,FUR-BO-10001337,514.165,5,0.15,-30.245
486,SSS00486,CA-2017-140963,TEC-PH-10001924,279.96,5,0.2,17.4975
487,SSS00487,CA-2014-154627,TEC-PH-10001363,2735.952,6,0.2,341.994
488,SSS00488,CA-2014-133753,TEC-PH-10000376,7.992,1,0.2,0.5994
489,SSS00489,CA-2014-133753,TEC-AC-10000303,63.984,2,0.2,10.3974
490,SSS00490,CA-2014-133753,OFF-AR-10001953,70.368,2,0.2,6.1572
491,SSS00491,CA-2014-113362,OFF-ST-10001809,449.15,5,0.0,8.983
492,SSS00492,CA-2014-113362,OFF-EN-10003845,11.07,3,0.0,5.0922
493,SSS00493,CA-2016-169166,TEC-AC-10000991,93.98,2,0.0,13.1572
494,SSS00494,US-2016-120929,FUR-TA-10001857,189.882,3,0.4,-94.941
495,SSS00495,CA-2015-134782,OFF-EN-10001434,105.42,2,0.0,51.6558
496,SSS00496,CA-2016-126158,OFF-BI-10002498,119.616,8,0.2,40.3704
497,SSS00497,CA-2016-126158,FUR-FU-10004864,255.76,4,0.0,81.8432
498,SSS00498,CA-2016-126158,FUR-CH-10002602,241.568,2,0.2,18.1176
499,SSS00499,CA-2016-126158,FUR-FU-10000073,69.3,9,0.0,22.869
500,SSS00500,US-2016-105578,OFF-BI-10001670,22.62,2,0.7,-15.08
501,SSS00501,US-2016-105578,OFF-BI-10001658,14.952,2,0.7,-11.9616
502,SSS00502,US-2016-105578,FUR-CH-10001215,801.568,2,0.2,50.098
503,SSS00503,US-2016-105578,OFF-BI-10000831,2.376,3,0.7,-1.9008
504,SSS00504,US-2016-105578,OFF-PA-10000357,32.792,1,0.2,11.8871
505,SSS00505,CA-2017-134978,OFF-BI-10003274,15.92,5,0.2,5.373
506,SSS00506,CA-2015-145352,OFF-AR-10001662,2.74,1,0.0,0.7398
507,SSS00507,CA-2015-145352,OFF-AR-10003856,8.34,3,0.0,2.1684
508,SSS00508,CA-2015-145352,OFF-ST-10001228,46.74,3,0.0,11.685
509,SSS00509,CA-2015-145352,OFF-BI-10003527,6354.95,5,0.0,3177.475
510,SSS00510,CA-2017-135307,FUR-FU-10001290,126.3,3,0.0,40.416
511,SSS00511,CA-2017-135307,TEC-AC-10002399,38.04,2,0.0,12.1728
512,SSS00512,CA-2016-106341,OFF-AR-10002053,7.152,3,0.2,0.7152
513,SSS00513,CA-2017-163405,OFF-AR-10003811,6.63,3,0.0,1.7901
514,SSS00514,CA-2017-163405,OFF-AR-10001246,5.88,2,0.0,1.7052
515,SSS00515,CA-2017-127432,TEC-CO-10003236,2999.95,5,0.0,1379.977
516,SSS00516,CA-2017-127432,OFF-ST-10004507,51.45,3,0.0,13.8915
517,SSS00517,CA-2017-127432,OFF-PA-10001667,11.96,2,0.0,5.382
518,SSS00518,CA-2017-127432,OFF-ST-10004459,1126.02,3,0.0,56.301
519,SSS00519,CA-2015-157812,TEC-AC-10000171,18.392,1,0.2,5.2877
520,SSS00520,CA-2015-157812,OFF-ST-10000736,129.568,2,0.2,-25.9136
521,SSS00521,CA-2015-157812,OFF-BI-10000285,14.112,9,0.8,-21.168
522,SSS00522,CA-2017-145142,FUR-TA-10001857,210.98,2,0.0,21.098
523,SSS00523,US-2016-139486,TEC-PH-10003555,55.176,3,0.2,-12.4146
524,SSS00524,US-2016-139486,TEC-AC-10003832,66.26,2,0.0,27.1666
525,SSS00525,CA-2015-158792,OFF-FA-10002815,22.2,5,0.0,10.434
526,SSS00526,CA-2017-113558,FUR-CH-10003379,683.952,3,0.2,42.747
527,SSS00527,CA-2017-113558,FUR-FU-10001756,45.696,3,0.2,5.1408
528,SSS00528,US-2015-138303,OFF-ST-10004963,36.336,3,0.2,-7.2672
529,SSS00529,US-2015-138303,OFF-SU-10002881,666.248,1,0.2,-149.9058
530,SSS00530,US-2015-138303,OFF-EN-10001335,52.512,6,0.2,19.692
531,SSS00531,CA-2015-102848,FUR-CH-10000595,190.72,1,0.2,11.92
532,SSS00532,US-2017-129441,FUR-FU-10000448,47.94,3,0.0,2.397
533,SSS00533,CA-2016-168753,TEC-PH-10000984,979.95,5,0.0,274.386
534,SSS00534,CA-2016-168753,OFF-BI-10002557,22.75,5,0.0,11.375
535,SSS00535,CA-2016-126613,OFF-ST-10001325,16.768,2,0.2,1.4672
536,SSS00536,US-2017-122637,OFF-BI-10002429,42.616,7,0.8,-68.1856
537,SSS00537,CA-2015-147851,OFF-BI-10004528,10.752,4,0.2,3.36
538,SSS00538,CA-2015-134894,OFF-AP-10001271,152.94,3,0.0,41.2938
539,SSS00539,CA-2015-134894,FUR-CH-10002647,283.92,4,0.0,70.98
540,SSS00540,CA-2014-140795,TEC-AC-10001432,468.9,6,0.0,206.316
541,SSS00541,CA-2016-136924,TEC-PH-10002262,380.864,8,0.2,38.0864
542,SSS00542,US-2015-120161,OFF-ST-10001809,646.776,9,0.2,-145.5246
543,SSS00543,CA-2014-103849,TEC-AC-10001465,58.112,2,0.2,7.264
544,SSS00544,CA-2014-103849,TEC-PH-10002597,100.792,1,0.2,6.2995
545,SSS00545,CA-2014-103849,FUR-FU-10000723,66.112,4,0.6,-84.2928
546,SSS00546,CA-2017-162929,OFF-BI-10000404,41.28,6,0.2,13.932
547,SSS00547,CA-2017-162929,OFF-PA-10002986,13.36,2,0.0,6.4128
548,SSS00548,CA-2015-113173,OFF-ST-10000604,250.272,9,0.2,15.642
549,SSS00549,CA-2015-113173,OFF-BI-10004738,11.364,3,0.8,-17.046
550,SSS00550,CA-2015-113173,OFF-SU-10001935,8.72,5,0.2,-1.744
551,SSS00551,CA-2016-136406,FUR-CH-10002024,1121.568,2,0.2,0.0
552,SSS00552,CA-2017-112774,FUR-FU-10003039,34.504,1,0.2,6.0382
553,SSS00553,CA-2017-101945,OFF-FA-10004248,10.824,3,0.2,2.5707
554,SSS00554,CA-2017-100650,OFF-ST-10001780,1295.78,2,0.0,310.9872
555,SSS00555,CA-2014-155852,OFF-AR-10003560,19.456,4,0.2,3.4048
556,SSS00556,CA-2016-113243,OFF-LA-10001297,20.7,2,0.0,9.936
557,SSS00557,CA-2016-113243,FUR-TA-10004256,1335.68,4,0.2,-217.048
558,SSS00558,CA-2016-113243,OFF-PA-10003441,32.4,5,0.0,15.552
559,SSS00559,CA-2017-118731,FUR-FU-10003347,42.6,3,0.0,16.614
560,SSS00560,CA-2017-118731,OFF-BI-10000069,84.056,7,0.2,27.3182
561,SSS00561,CA-2014-145576,OFF-AP-10003914,13.0,5,0.2,1.3
562,SSS00562,CA-2014-145576,FUR-FU-10004020,13.128,3,0.2,3.7743
563,SSS00563,CA-2015-130736,OFF-FA-10003467,3.96,2,0.0,0.0
564,SSS00564,CA-2015-130736,OFF-LA-10000634,2.61,1,0.0,1.2006
565,SSS00565,CA-2017-137099,TEC-PH-10002496,374.376,3,0.2,46.797
566,SSS00566,CA-2017-156951,OFF-PA-10004530,91.84,8,0.0,45.0016
567,SSS00567,CA-2017-156951,OFF-BI-10001107,81.088,7,0.2,27.3672
568,SSS00568,CA-2017-156951,OFF-PA-10004451,19.44,3,0.0,9.3312
569,SSS00569,CA-2017-156951,FUR-CH-10004997,451.152,3,0.2,0.0
570,SSS00570,CA-2017-164826,OFF-LA-10001297,72.45,7,0.0,34.776
571,SSS00571,CA-2017-164826,OFF-FA-10000585,13.96,4,0.0,6.4216
572,SSS00572,CA-2017-164826,OFF-BI-10001922,33.264,7,0.2,11.2266
573,SSS00573,CA-2017-164826,TEC-PH-10000347,14.85,3,0.0,4.0095
574,SSS00574,CA-2016-127250,OFF-AR-10003394,8.82,3,0.0,2.3814
575,SSS00575,CA-2015-149713,OFF-PA-10004530,160.72,14,0.0,78.7528
576,SSS00576,CA-2015-149713,OFF-PA-10001450,19.92,4,0.0,9.7608
577,SSS00577,CA-2015-149713,OFF-SU-10001574,7.3,2,0.0,2.19
578,SSS00578,CA-2017-118640,OFF-ST-10002974,69.712,2,0.2,8.714
579,SSS00579,CA-2017-118640,FUR-FU-10001475,8.792,1,0.6,-5.7148
580,SSS00580,CA-2015-132906,OFF-SU-10004498,51.52,4,0.0,1.5456
581,SSS00581,CA-2017-145233,TEC-PH-10004977,470.376,3,0.2,52.9173
582,SSS00582,CA-2017-145233,TEC-PH-10000586,105.584,2,0.2,9.2386
583,SSS00583,CA-2017-145233,OFF-AP-10000358,31.152,3,0.2,3.5046
584,SSS00584,CA-2017-145233,OFF-BI-10002764,6.783,7,0.7,-4.7481
585,SSS00585,CA-2017-145233,TEC-PH-10001254,406.368,4,0.2,30.4776
586,SSS00586,CA-2015-128139,FUR-CH-10003956,70.98,1,0.0,4.9686
587,SSS00587,CA-2015-128139,OFF-LA-10003930,294.93,3,0.0,144.5157
588,SSS00588,US-2016-156986,TEC-PH-10003800,84.784,2,0.2,-20.1362
589,SSS00589,US-2016-156986,OFF-PA-10002005,20.736,4,0.2,7.2576
590,SSS00590,US-2016-156986,OFF-BI-10002498,16.821,3,0.7,-12.8961
591,SSS00591,US-2016-156986,OFF-PA-10004101,10.368,2,0.2,3.6288
592,SSS00592,CA-2014-135405,OFF-AR-10004078,9.344,2,0.2,1.168
593,SSS00593,CA-2014-135405,TEC-AC-10001266,31.2,3,0.2,9.75
594,SSS00594,CA-2014-131450,OFF-AP-10004708,76.12,2,0.0,22.0748
595,SSS00595,CA-2014-131450,TEC-CO-10004115,1199.976,3,0.2,434.9913
596,SSS00596,CA-2014-131450,TEC-PH-10002398,445.96,5,0.2,55.745
597,SSS00597,CA-2014-131450,FUR-FU-10001979,327.76,8,0.0,91.7728
598,SSS00598,CA-2016-120180,OFF-SU-10004115,11.632,2,0.2,1.0178
599,SSS00599,US-2016-100720,TEC-PH-10001425,143.982,3,0.4,-28.7964
600,SSS00600,US-2016-100720,TEC-PH-10003963,494.376,4,0.4,-115.3544
601,SSS00601,US-2016-100720,OFF-SU-10001574,5.84,2,0.2,0.73
602,SSS00602,CA-2014-149958,OFF-ST-10001490,142.776,1,0.2,17.847
603,SSS00603,CA-2014-149958,FUR-FU-10001756,45.696,3,0.2,5.1408
604,SSS00604,CA-2014-149958,OFF-BI-10000773,7.218,3,0.7,-5.5338
605,SSS00605,CA-2014-149958,OFF-BI-10001543,43.188,4,0.7,-31.6712
606,SSS00606,CA-2014-149958,OFF-PA-10002120,131.904,3,0.2,47.8152
607,SSS00607,US-2014-105767,OFF-BI-10000848,3.282,2,0.7,-2.6256
608,SSS00608,US-2014-105767,OFF-AR-10001246,21.168,9,0.2,2.3814
609,SSS00609,US-2014-105767,TEC-PH-10003092,55.188,2,0.4,-10.1178
610,SSS00610,CA-2016-161816,TEC-PH-10003012,369.576,3,0.2,41.5773
611,SSS00611,CA-2016-161816,OFF-LA-10004345,15.712,4,0.2,5.6956
612,SSS00612,CA-2016-121223,OFF-PA-10001204,8.448,2,0.2,2.64
613,SSS00613,CA-2016-121223,TEC-PH-10004667,728.946,9,0.4,-157.9383
614,SSS00614,CA-2017-138611,TEC-PH-10000011,119.94,10,0.4,15.992
615,SSS00615,CA-2017-138611,OFF-BI-10002949,3.648,2,0.7,-2.7968
616,SSS00616,CA-2017-117947,FUR-FU-10003849,40.48,2,0.0,15.7872
617,SSS00617,CA-2017-117947,FUR-FU-10000010,9.94,2,0.0,3.0814
618,SSS00618,CA-2017-117947,OFF-BI-10002824,107.424,9,0.2,33.57
619,SSS00619,CA-2017-117947,TEC-PH-10002538,37.91,1,0.0,10.9939
620,SSS00620,CA-2017-117947,FUR-FU-10000521,88.02,3,0.0,27.2862
621,SSS00621,US-2014-111171,OFF-BI-10002103,8.69,5,0.8,-14.773
622,SSS00622,CA-2015-138009,FUR-CH-10004853,301.96,2,0.0,87.5684
623,SSS00623,CA-2015-138009,OFF-AP-10000179,555.21,5,0.1,178.901
624,SSS00624,CA-2015-138009,OFF-ST-10001272,523.48,4,0.0,130.87
625,SSS00625,CA-2015-138009,OFF-AR-10004042,161.82,9,0.0,46.9278
626,SSS00626,CA-2017-163020,FUR-FU-10000221,35.56,7,0.0,12.0904
627,SSS00627,CA-2017-153787,OFF-AP-10001563,97.16,2,0.0,28.1764
628,SSS00628,CA-2017-133431,OFF-BI-10000605,15.24,5,0.2,5.1435
629,SSS00629,CA-2017-133431,OFF-PA-10002615,13.23,3,0.0,6.0858
630,SSS00630,US-2016-135720,OFF-ST-10001963,243.384,3,0.2,-51.7191
631,SSS00631,US-2016-135720,TEC-AC-10001267,119.8,5,0.2,29.95
632,SSS00632,US-2016-135720,TEC-PH-10002103,300.768,4,0.2,30.0768
633,SSS00633,CA-2017-144694,TEC-AC-10002857,17.88,3,0.2,2.4585
634,SSS00634,CA-2017-144694,OFF-LA-10003930,235.944,3,0.2,85.5297
635,SSS00635,CA-2015-168004,FUR-CH-10001482,392.94,3,0.0,43.2234
636,SSS00636,US-2016-123470,OFF-BI-10001989,18.882,3,0.7,-13.8468
637,SSS00637,US-2016-123470,OFF-AP-10003287,122.328,3,0.2,12.2328
638,SSS00638,CA-2016-115917,FUR-FU-10000576,1049.2,5,0.0,272.792
639,SSS00639,CA-2016-115917,OFF-BI-10004728,15.424,4,0.2,5.0128
640,SSS00640,CA-2016-147067,FUR-FU-10000732,18.84,3,0.0,6.0288
641,SSS00641,CA-2017-167913,OFF-ST-10000585,330.4,2,0.0,85.904
642,SSS00642,CA-2017-167913,OFF-LA-10002787,26.25,7,0.0,12.6
643,SSS00643,CA-2017-106103,TEC-AC-10003832,132.52,4,0.0,54.3332
644,SSS00644,US-2017-127719,OFF-PA-10001934,6.48,1,0.0,3.1752
645,SSS00645,CA-2017-126221,OFF-AP-10002457,209.3,2,0.0,56.511
646,SSS00646,CA-2016-103947,OFF-FA-10003112,31.56,5,0.2,9.8625
647,SSS00647,CA-2016-103947,OFF-AP-10002350,30.144,2,0.2,3.0144
648,SSS00648,CA-2016-160745,FUR-FU-10001935,14.8,4,0.0,6.068
649,SSS00649,CA-2016-160745,TEC-PH-10003273,302.376,3,0.2,22.6782
650,SSS00650,CA-2016-160745,TEC-AC-10001142,316.0,4,0.0,31.6
