index,ProductID,Category,SubCategory,ProductName,PurchasePrice
1712,OFF-PA-10004405,Office Supplies,Paper,Rediform Voice Mail Log Books,1.5495999999999999
1714,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,161.0722
1718,FUR-FU-10002088,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,5.208400000000001
1722,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,51.193599999999996
1723,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",143.6232
1724,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,130.3056
1725,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,1.554
1726,OFF-AP-10003860,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,20.264799999999997
1727,FUR-TA-10001307,Furniture,Tables,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",223.648
1730,OFF-PA-10001457,Office Supplies,Paper,White GlueTop Scratch Pads,8.1216
1734,OFF-AP-10002082,Office Supplies,Appliances,Holmes HEPA Air Purifier,14.157
1739,TEC-AC-10003590,Technology,Accessories,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",16.569599999999998
1741,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,3.3696
1747,OFF-PA-10004947,Office Supplies,Paper,Easy-staple paper,2.354
1750,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,119.7423
1754,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,2.354
1756,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,261.34
1760,FUR-BO-10000330,Furniture,Bookcases,"Sauder Camden County Barrister Bookcase, Planked Cherry Finish",104.0428
1761,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",3.1747
1762,FUR-BO-10003159,Furniture,Bookcases,"Sauder Camden County Collection Libraries, Planked Cherry Finish",104.6318
1765,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,7.076
1766,OFF-LA-10002034,Office Supplies,Labels,Avery 478,2.5041
1773,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",5.7364999999999995
1774,OFF-ST-10000877,Office Supplies,Storage,Recycled Steel Personal File for Standard File Folders,40.9146
1775,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,1.9223999999999999
1777,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,20.904900000000005
1781,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,1.7766
1786,TEC-PH-10001615,Technology,Phones,AT&T CL82213,20.5829
1789,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,22.6719
1791,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,266.7448
1792,OFF-AR-10000475,Office Supplies,Art,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",8.511800000000001
1796,TEC-PH-10000455,Technology,Phones,GE 30522EE2,82.35290000000002
1800,OFF-PA-10001994,Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",12.139199999999997
1804,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,28.494299999999996
1808,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s,9.890100000000002
1809,FUR-FU-10001196,Furniture,Furnishings,DAX Cubicle Frames - 8x10,4.039
1810,OFF-PA-10000595,Office Supplies,Paper,Xerox 1929,12.333599999999999
1815,OFF-LA-10000443,Office Supplies,Labels,Avery 501,1.9557
1817,OFF-LA-10001771,Office Supplies,Labels,Avery 513,2.6892000000000005
1818,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier,120.96
1819,FUR-FU-10002553,Furniture,Furnishings,"Electrix Incandescent Magnifying Lamp, Black",26.7545
1820,OFF-AP-10004233,Office Supplies,Appliances,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,52.936800000000005
1822,FUR-CH-10004754,Furniture,Chairs,"Global Stack Chair with Arms, Black",21.8854
1823,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,3.3696
1826,FUR-FU-10002878,Furniture,Furnishings,"Seth Thomas 14"" Day/Date Wall Clock",17.9424
1827,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,333.69290000000007
1829,TEC-PH-10002885,Technology,Phones,Apple iPhone 5,474.3759
1830,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,133.1926
1833,TEC-MA-10000488,Technology,Machines,Bady BDG101FRU Card Printer,567.9929
1834,OFF-PA-10003729,Office Supplies,Paper,Xerox 1998,3.3695999999999993
1839,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,52.6955
1841,FUR-CH-10000988,Furniture,Chairs,Hon Olson Stacker Stools,101.3832
1843,FUR-FU-10001986,Furniture,Furnishings,"Dana Fluorescent Magnifying Lamp, White, 36""",35.686
1846,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,10.9272
1849,OFF-ST-10000464,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",25.0272
1851,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,2.9039999999999995
1853,OFF-PA-10003129,Office Supplies,Paper,Tops White Computer Printout Paper,25.922299999999996
1855,OFF-AR-10003631,Office Supplies,Art,Staples in misc. colors,3.2428000000000003
1857,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",21.828000000000003
1859,TEC-PH-10004959,Technology,Phones,Classic Ivory Antique Telephone ZL1810,75.36749999999999
1860,FUR-BO-10001918,Furniture,Bookcases,"Sauder Forest Hills Library with Doors, Woodland Oak Finish",143.2722
1864,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",6.864
1865,TEC-PH-10002824,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,154.49249999999998
1867,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,3.3695999999999997
1868,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,47.9318
1870,OFF-AR-10002067,Office Supplies,Art,Newell 334,14.6816
1872,FUR-TA-10004175,Furniture,Tables,"Hon 30"" x 60"" Table with Locking Drawer",245.56320000000002
1873,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,50.39580000000001
1880,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,4.89
1884,OFF-LA-10003714,Office Supplies,Labels,Avery 510,1.95
1885,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,7.0484
1891,OFF-AR-10003723,Office Supplies,Art,Avery Hi-Liter Fluorescent Desk Style Markers,2.1294
1893,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",17.038999999999998
1894,OFF-AR-10001446,Office Supplies,Art,Newell 309,8.084999999999999
1896,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,475.4047
1897,OFF-EN-10001749,Office Supplies,Envelopes,Jiffy Padded Mailers with Self-Seal Closure,9.5013
1898,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,210.49
1901,TEC-PH-10004924,Technology,Phones,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black",5.394699999999999
1903,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,215.316
1906,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,2.5584
1908,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,23.961
1909,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",5.214
1911,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,25.922300000000003
1912,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,182.457
1914,OFF-LA-10003190,Office Supplies,Labels,Avery 474,1.4687999999999999
1918,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,112.46249999999999
1919,OFF-BI-10003091,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,118.7094
1920,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,182.4558
1921,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,6.7536
1922,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,83.96499999999999
1926,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,52.5045
1928,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,3.3696000000000006
1931,TEC-PH-10002483,Technology,Phones,Motorola Moto X,248.19270000000003
1932,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,40.8072
1935,TEC-AC-10001284,Technology,Accessories,Enermax Briskie RF Wireless Keyboard and Mouse Combo,13.2928
1937,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,16.64
1938,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",4.9634
1954,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,0.902
1955,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,99.96000000000001
1959,OFF-AP-10004785,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",6.458100000000001
1961,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,17.672
1962,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,2.3764000000000003
1965,OFF-AP-10003281,Office Supplies,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,8.463000000000001
1967,OFF-SU-10000898,Office Supplies,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",9.869
1972,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.4452
1974,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,12.401499999999999
1976,TEC-PH-10002352,Technology,Phones,Avaya IP Phone 1140E VoIP phone,206.4526
1977,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",79.15259999999999
1978,OFF-AR-10000127,Office Supplies,Art,Newell 321,2.3288
1982,TEC-PH-10003811,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,86.3928
1987,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.0996
1988,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,115.60860000000002
1989,OFF-EN-10000781,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",4.6322
1990,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,2.9477999999999995
1993,OFF-AR-10002257,Office Supplies,Art,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",2.3046
1994,OFF-FA-10004395,Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,4.4745
1995,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,212.12640000000002
2007,FUR-BO-10003034,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",110.0232
2012,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,13.9032
2014,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,3.5316
2029,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",15.9448
2038,OFF-PA-10001661,Office Supplies,Paper,Xerox 1922,2.5398
2042,OFF-BI-10004817,Office Supplies,Binders,GBC Personal VeloBind Strips,6.2296000000000005
2051,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,51.833
2053,FUR-FU-10003142,Furniture,Furnishings,"Master Big Foot Doorstop, Beige",3.6432
2055,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,27.193199999999997
2059,OFF-FA-10002975,Office Supplies,Fasteners,Staples,2.0412
2060,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",11.8844
2061,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",5.2894000000000005
2062,OFF-PA-10000477,Office Supplies,Paper,Xerox 1952,2.6393999999999993
2063,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",4.422
2068,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,32.4935
2069,FUR-TA-10003954,Furniture,Tables,Hon 94000 Series Round Tables,269.5238
2073,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,15.392299999999999
2074,TEC-PH-10002468,Technology,Phones,"Plantronics CS 50-USB - headset - Convertible, Monaural",99.2727
2079,OFF-PA-10001295,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,9.864400000000002
2085,OFF-LA-10000248,Office Supplies,Labels,Avery 52,1.9556999999999998
2088,OFF-FA-10004076,Office Supplies,Fasteners,Translucent Push Pins by OIC,1.2473999999999998
2089,OFF-LA-10004008,Office Supplies,Labels,Avery 507,1.5552
2094,OFF-AR-10001177,Office Supplies,Art,Newell 349,2.3287999999999998
2095,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,33.9094
2096,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,16.552799999999998
2100,OFF-ST-10000078,Office Supplies,Storage,Tennsco 6- and 18-Compartment Lockers,217.4394
2109,OFF-AR-10004272,Office Supplies,Art,Newell 308,1.26
2113,TEC-PH-10001578,Technology,Phones,Polycom SoundStation2 EX Conference phone,287.5145
2114,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,17.096600000000002
2115,FUR-BO-10002213,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,405.79380000000003
2124,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,13.870100000000003
2125,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",7.6449
2127,FUR-FU-10003623,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",19.4832
2129,OFF-AP-10000124,Office Supplies,Appliances,Acco 6 Outlet Guardian Basic Surge Suppressor,5.9904
2130,OFF-AR-10004511,Office Supplies,Art,"Sanford Colorific Scented Colored Pencils, 12/Pack",2.9532000000000003
2132,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",3.5369999999999995
2135,TEC-PH-10002807,Technology,Phones,Motorla HX550 Universal Bluetooth Headset,19.775
2136,FUR-FU-10002364,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",5.2398
2140,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,6.3418
2141,FUR-TA-10003238,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",446.2938
2149,TEC-PH-10001536,Technology,Phones,Spigen Samsung Galaxy S5 Case Wallet,12.5726
2158,OFF-AR-10004956,Office Supplies,Art,Newell 33,3.9618
2161,OFF-AR-10003696,Office Supplies,Art,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,24.5518
2164,OFF-PA-10000551,Office Supplies,Paper,Array Memo Cubes,2.6418
2172,OFF-BI-10004506,Office Supplies,Binders,Wilson Jones data.warehouse D-Ring Binders with DublLock,4.279599999999999
2175,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,12.3336
2181,FUR-CH-10002084,Furniture,Chairs,Hon Mobius Operator's Chair,95.9322
2190,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,14.5944
2194,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,7.605
2203,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",39.0034
2205,OFF-AR-10000538,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",19.705000000000002
2209,TEC-PH-10001079,Technology,Phones,Polycom SoundPoint Pro SE-225 Corded phone,85.67279999999998
2211,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,22.9252
2216,FUR-CH-10000553,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",24.776200000000003
2217,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,0.9151999999999999
2224,OFF-PA-10003790,Office Supplies,Paper,Xerox 1991,12.333599999999999
2225,FUR-BO-10002202,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",171.0958
2230,OFF-AP-10002765,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,19.072799999999997
2232,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,42.9225
2233,TEC-PH-10001051,Technology,Phones,HTC One,70.9929
2236,OFF-AR-10000817,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,2.0064
2237,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,6.393599999999999
2238,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets,48.285
2240,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,3.5412000000000003
2247,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,3.4736
2250,OFF-AP-10001391,Office Supplies,Appliances,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,64.0704
2255,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,102.165
2258,OFF-PA-10001776,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",4.913099999999999
2263,TEC-AC-10004145,Technology,Accessories,Logitech diNovo Edge Keyboard,192.4923
2266,OFF-PA-10003919,Office Supplies,Paper,Xerox 1989,2.6394
2267,OFF-PA-10002001,Office Supplies,Paper,Xerox 1984,3.3048000000000006
2268,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,3.3696000000000006
2271,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,25.3004
2272,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,48.5004
2273,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,370.99469999999997
2274,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,139.84619999999998
2284,OFF-AP-10002222,Office Supplies,Appliances,Staple holder,6.3290999999999995
2285,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,3.0498
2286,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,11.388
2287,OFF-AP-10002287,Office Supplies,Appliances,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",3.2338
2289,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,406.3059
2297,TEC-PH-10001527,Technology,Phones,Plantronics MX500i Earset,41.661500000000004
2318,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,85.79340000000002
2320,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,28.872400000000003
2328,OFF-EN-10004147,Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,3.0498
2329,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,153.882
2331,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",4.17
2336,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,43.288700000000006
2337,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,3.3696000000000006
2341,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,7.9632000000000005
2344,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,39.2256
2346,OFF-BI-10004141,Office Supplies,Binders,Insertable Tab Indexes For Data Binders,1.7172
2349,OFF-BI-10000632,Office Supplies,Binders,Satellite Sectional Post Binders,23.4414
2355,TEC-AC-10004864,Technology,Accessories,Memorex Micro Travel Drive 32 GB,20.810699999999997
2356,TEC-MA-10000597,Technology,Machines,Lexmark S315 Color Inkjet Printer,52.9947
2360,OFF-PA-10002960,Office Supplies,Paper,Xerox 1926,2.6393999999999997
2361,OFF-PA-10000919,Office Supplies,Paper,Xerox 1918,19.767599999999998
2362,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,4.752800000000001
2364,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",57.715199999999996
2366,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",138.8188
2368,FUR-FU-10002298,Furniture,Furnishings,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle",93.2232
2369,OFF-AR-10000315,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",2.3024999999999998
2372,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,1.8095
2377,OFF-SU-10004768,Office Supplies,Supplies,Acme Kleencut Forged Steel Scissors,4.018
2380,OFF-PA-10002581,Office Supplies,Paper,Xerox 1951,17.038999999999998
2382,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,32.5674
2383,OFF-AR-10003087,Office Supplies,Art,Staples in misc. colors,1.2816
2385,TEC-PH-10000141,Technology,Phones,Clearsounds A400,48.8326
2386,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,209.993
2387,OFF-FA-10001229,Office Supplies,Fasteners,Staples,2.1222000000000003
2388,OFF-BI-10002437,Office Supplies,Binders,Recycled Premium Regency Composition Covers,7.792800000000001
2389,OFF-PA-10004255,Office Supplies,Paper,Xerox 219,3.3696000000000006
2390,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,3.0498000000000003
2391,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),169.19060000000002
2403,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,168.8232
2408,TEC-PH-10003072,Technology,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,76.4949
2418,TEC-MA-10000112,Technology,Machines,Panasonic KX MB2061 Multifunction Printer,221.667
2420,TEC-AC-10004171,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,55.99439999999999
2425,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,188.8665
2427,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,0.8735999999999999
2428,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,5.4802
2432,FUR-CH-10002439,Furniture,Chairs,"Iceberg Nesting Folding Chair, 19w x 6d x 43h",43.082800000000006
2435,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,167.9757
2437,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,122.6232
2444,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,2.3295999999999997
2449,OFF-BI-10003963,Office Supplies,Binders,Cardinal Holdit Data Disk Pockets,3.8584000000000005
2450,OFF-LA-10000081,Office Supplies,Labels,Avery 496,1.95
2466,OFF-PA-10000726,Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",5.0104999999999995
2468,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,3.3695999999999997
2470,FUR-FU-10002107,Furniture,Furnishings,Eldon Pizzaz Desk Accessories,1.2488000000000001
2473,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,123.7509
2474,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,10.7835
2475,OFF-LA-10004545,Office Supplies,Labels,Avery 50,6.640899999999999
2479,OFF-SU-10002557,Office Supplies,Supplies,Fiskars Spring-Action Scissors,10.345199999999998
2482,TEC-PH-10000912,Technology,Phones,Anker 24W Portable Micro USB Car Charger,5.9346
2486,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",31.6424
2487,OFF-AR-10001473,Office Supplies,Art,Newell 313,2.3943999999999996
2489,TEC-PH-10001835,Technology,Phones,Jawbone JAMBOX Wireless Bluetooth Speaker,82.15480000000001
2490,OFF-PA-10002245,Office Supplies,Paper,Xerox 1895,3.2890000000000006
2499,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",8.305099999999998
2505,OFF-SU-10000151,Office Supplies,Supplies,High Speed Automatic Electric Letter Opener,1572.0287999999998
2507,OFF-AP-10001293,Office Supplies,Appliances,Belkin 8 Outlet Surge Protector,29.5056
2508,TEC-PH-10000675,Technology,Phones,Panasonic KX TS3282B Corded phone,60.67260000000001
2510,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",265.50600000000003
2518,OFF-LA-10004559,Office Supplies,Labels,Avery 49,1.4688
2520,OFF-AP-10002651,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,205.56630000000004
2525,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,10.5138
2531,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,2.4246000000000003
2538,TEC-PH-10002555,Technology,Phones,Nortel Meridian M5316 Digital phone,191.623
2543,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",53.3416
2551,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",101.3652
2554,TEC-PH-10000369,Technology,Phones,HTC One Mini,90.7128
2555,TEC-AC-10001590,Technology,Accessories,Dell Slim USB Multimedia Keyboard,19.0
2556,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,10.504000000000001
2558,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,180.882
2563,TEC-AC-10000387,Technology,Accessories,KeyTronic KT800P2 - Keyboard - Black,12.3164
2566,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,3.4540000000000006
